L1.fem,L2.fem,L3.fem,R1.fem,R2.fem,R3.fem,L1.cox.Y,L2.cox.Y,L3.cox.Y,R1.cox.Y,R2.cox.Y,R3.cox.Y
47.52921553,29.32602534,26.91426337,39.51910216,41.9558649,12.56273731,-40.82825832,-45.51898079,-18.29847931,-42.21944986,-16.44189888,13.79263963
47.67708373,27.99157981,26.65734282,38.38331482,41.79949631,15.20423862,-41.03765331,-44.12152339,-18.20492082,-41.21631315,-16.55520347,12.38430552
47.87528088,26.73365661,26.51677898,37.10980899,41.61007075,17.62034889,-41.36579162,-42.8527151,-18.23533636,-40.05389126,-16.59907561,11.21304929
48.06275564,25.68986064,26.49588428,35.84512319,41.29096412,19.87835574,-41.71461688,-41.81814768,-18.38282788,-38.89382865,-16.49913973,10.22833558
48.19818387,24.97543368,26.58404589,34.70399664,40.75825404,21.97957439,-41.9991929,-41.09988869,-18.62964138,-37.85479038,-16.19220208,9.432532435
48.2690531,24.62921793,26.75265335,33.73891546,39.98164298,23.91103626,-42.1712283,-40.71201707,-18.94460088,-36.98975308,-15.66245167,8.828324096
48.28186914,24.57444159,26.95006874,32.93229391,39.01388962,25.68626211,-42.21891904,-40.56725535,-19.27751481,-36.28626905,-14.96900805,8.378951351
48.25004869,24.6301616,27.10393456,32.21768797,37.98824852,27.35759063,-42.15716996,-40.48904614,-19.56039796,-35.69011218,-14.24276387,8.000058588
48.18867759,24.57217333,27.13406011,31.52197667,37.07923311,28.99828819,-42.018147,-40.26879425,-19.71946187,-35.14317303,-13.64772113,7.584403764
48.11045731,24.20964555,26.97157627,30.80624925,36.44146169,30.66920492,-41.83947817,-39.7366237,-19.69312399,-34.61713848,-13.32290437,7.042509101
48.01587769,23.44805787,26.57789708,30.08362765,36.15349287,32.39035574,-41.64700269,-38.81719366,-19.44899402,-34.12598295,-13.33176829,6.336638126
47.88262507,22.33107516,25.95903526,29.40813105,36.19117619,34.13091641,-41.43996204,-37.56329662,-18.99570865,-33.71377238,-13.64108095,5.493430372
47.66640973,21.06346183,25.17172801,28.84637732,36.43868497,35.81975756,-41.19084666,-36.1703573,-18.38724003,-33.42894618,-14.13460127,4.592829104
47.31891996,20.00467731,24.31726438,28.4512794,36.72656202,37.37049661,-40.86296873,-34.96498274,-17.71667507,-33.30204293,-14.65030795,3.739602127
46.81664124,19.59746092,23.52018936,28.25086149,36.87840645,38.71129133,-40.43703161,-34.33887163,-17.09700806,-33.33814653,-15.02426323,3.028146152
46.18688348,20.20052147,22.89461581,28.25071173,36.75255241,39.80846559,-39.93349186,-34.60327295,-16.63119332,-33.52200326,-15.12892129,2.513223759
45.51646783,21.8937937,22.50998187,28.43701717,36.27302342,40.67464233,-39.41943882,-35.82320889,-16.38194803,-33.82296437,-14.90049014,2.197929789
44.93345086,24.42418465,22.37374106,28.77147244,35.44805748,41.35789913,-38.99362192,-37.77398191,-16.35681457,-34.19120865,-14.35352456,2.043315821
44.5652633,27.33904045,22.44056861,29.1873786,34.37364435,41.91737899,-38.75297462,-40.05856818,-16.51662968,-34.55469313,-13.58106793,1.993386305
44.49393683,30.17070039,22.63962853,29.60470295,33.21664194,42.39746039,-38.75719405,-42.26806241,-16.79942356,-34.83479634,-12.73702213,2.00144605
44.73338642,32.56098337,22.90232729,29.9653005,32.17282284,42.8125456,-39.01113576,-44.09004512,-17.14435079,-34.98134246,-11.99775052,2.044631139
45.23530763,34.31560516,23.18026525,30.26565356,31.40564879,43.14871478,-39.46955233,-45.35662909,-17.50752201,-35.00296219,-11.50785403,2.121304156
45.9089558,35.40822893,23.45271833,30.56052943,30.98947175,43.38065206,-40.05166876,-46.04869461,-17.86975591,-34.96596614,-11.33024186,2.23501352
46.63971303,35.94693266,23.72395231,30.93076147,30.88874269,43.49497991,-40.65423456,-46.26591312,-18.23559863,-34.95790475,-11.42820784,2.375051487
47.30568232,36.11462683,24.00895574,31.43471039,30.98595139,43.50708007,-41.16474925,-46.17171605,-18.62054523,-35.03955199,-11.69135993,2.505675839
47.79913601,36.10031375,24.31107514,32.0735387,31.13959286,43.46140547,-41.48246154,-45.92923875,-19.02879844,-35.21618077,-11.98920697,2.57183165
48.0540156,36.04139784,24.60421218,32.78633818,31.24103571,43.41548609,-41.54786811,-45.64871792,-19.43413731,-35.43996541,-12.2240083,2.519073947
48.07132853,35.99489426,24.83359089,33.47041797,31.24925597,43.41783862,-41.3706704,-45.36419393,-19.77878429,-35.63323664,-12.36253908,2.316323592
47.9298709,35.94586974,24.93687123,34.01550912,31.19501309,43.49091947,-41.04091204,-45.0469492,-19.99348571,-35.71879472,-12.43809649,1.970216258
47.77103709,35.84550601,24.87203821,34.34269974,31.15444141,43.62338481,-40.71077252,-44.64661095,-20.0264521,-35.64978751,-12.52335672,1.527256516
47.75412516,35.65668258,24.6338357,34.43702624,31.20294828,43.77088929,-40.54519899,-44.1363184,-19.8630845,-35.43211373,-12.68628266,1.065251209
47.99398009,35.3827161,24.24867188,34.36012838,31.3716162,43.86525699,-40.65668295,-43.53708162,-19.5253518,-35.1295816,-12.95130379,0.675632415
48.50854231,35.06717369,23.75287173,34.23360474,31.62798427,43.83260647,-41.05356946,-42.91101174,-19.05380449,-34.84474666,-13.28524864,0.438863502
49.20503779,34.77055756,23.17209843,34.19554036,31.88815462,43.61778259,-41.62928749,-42.33258511,-18.48781118,-34.67878388,-13.61167873,0.398702346
49.91407115,34.54115525,22.51952245,34.34793851,32.05022909,43.20732445,-42.19929854,-41.85733115,-17.86005174,-34.68791657,-13.84214429,0.544241749
50.45355732,34.39711612,21.81410286,34.72083162,32.03214199,42.64012734,-42.56691553,-41.50426366,-17.20739481,-34.86019862,-13.90869601,0.80857958
50.69086426,34.32808127,21.10254204,35.2691164,31.79925756,41.99711926,-42.58763793,-41.25856535,-16.58525553,-35.124519,-13.78565407,1.089074911
50.5796491,34.31337325,20.46475653,35.89700289,31.37249166,41.37014803,-42.21011748,-41.09108625,-16.06971474,-35.38200333,-13.49372732,1.285894595
50.16454992,34.34465679,19.99345424,36.49239168,30.81444581,40.82288119,-41.48678591,-40.98340496,-15.74036797,-35.53948164,-13.08550221,1.344621877
49.55722881,34.43852614,19.75556255,36.95756579,30.20000639,40.36465433,-40.55438786,-40.94398309,-15.65007461,-35.53210332,-12.61937435,1.281711791
48.89285677,34.63054962,19.75737205,37.23276225,29.58561426,39.95338669,-39.58838313,-41.00532329,-15.79868184,-35.33541869,-12.13531521,1.176756829
48.28464753,34.95349031,19.93419837,37.31339846,28.99125784,39.52628837,-38.7462994,-41.20290606,-16.12682161,-34.97296252,-11.6441432,1.133398327
47.79902067,35.41223541,20.16729042,37.25752435,28.40112975,39.0395879,-38.12678074,-41.54790116,-16.53098965,-34.51978586,-11.13324354,1.229510549
47.46202146,35.97013524,20.31393035,37.17435669,27.78069813,38.49438757,-37.76428392,-42.00948745,-16.88748065,-34.09292607,-10.58422214,1.482784316
47.28298314,36.55370476,20.23652225,37.18791606,27.10359143,37.93642067,-37.65234105,-42.51575481,-17.07363873,-33.81971991,-9.995330674,1.847106714
47.26808257,37.0717597,19.82707081,37.38547399,26.37771761,37.43349024,-37.76636491,-42.97121169,-16.98531941,-33.7897492,-9.399600063,2.237367883
47.41166391,37.4407298,19.03126533,37.7773113,25.65678432,37.0455784,-38.0661087,-43.28347834,-16.55709919,-34.01435379,-8.867918114,2.566895022
47.68345487,37.60904957,17.87384454,38.29273732,25.02785957,36.8044763,-38.48995307,-43.39114684,-15.78868991,-34.41895134,-8.490980977,2.778113709
48.03864844,37.57328899,16.4754932,38.81434839,24.5784633,36.71223543,-38.96786645,-43.28347799,-14.76808137,-34.87359422,-8.345708119,2.853538027
48.44859497,37.37882132,15.04071445,39.22933312,24.3575888,36.75421974,-39.45412374,-43.0032266,-13.66929163,-35.24472781,-8.460624031,2.807757208
48.91837184,37.10351892,13.7968864,39.47200314,24.34728785,36.91272281,-39.94793635,-42.63070313,-12.70238311,-35.44339841,-8.794991086,2.672457857
49.47035777,36.83121492,12.88865606,39.54307226,24.45802183,37.17070958,-40.47845492,-42.25590998,-12.01672622,-35.45226212,-9.241822688,2.485620995
50.11356421,36.62585969,12.28214738,39.50564412,24.55263393,37.5083575,-41.06918338,-41.94991339,-11.60689791,-35.32667315,-9.656708066,2.285539779
50.82836755,36.5153095,11.75668366,39.46573736,24.49046283,37.90304216,-41.71151818,-41.74504763,-11.29425613,-35.17539413,-9.902722391,2.10333289
51.56880074,36.4875939,10.99001083,39.54419512,24.17435429,38.33883262,-42.35704473,-41.62785616,-10.79426999,-35.1292758,-9.894818458,1.950878353
52.26829368,36.49727583,9.656431481,39.84297364,23.58609291,38.82114038,-42.92286779,-41.54361262,-9.801404814,-35.30401706,-9.630362911,1.808988751
52.84613957,36.47969395,7.465194783,40.4111965,22.80226827,39.38590739,-43.30872575,-41.41157608,-8.028245042,-35.76395283,-9.198485042,1.624931944
53.22103152,36.37353957,4.080711696,41.22391553,21.98333036,40.09368223,-43.42662501,-41.15239737,-5.145966593,-36.49888263,-8.762139846,1.326427007
53.33160643,36.14934632,-1.692377496,42.18558598,21.32723906,41.00567262,-43.23500195,-40.72449031,-0.076396811,-37.42453881,-8.507509558,0.852023059
53.15712756,35.8326899,-6.556062133,43.15660482,20.98976381,42.15000845,-42.76304458,-40.15486179,4.262881383,-38.40559198,-8.566920616,0.18687996
52.73104519,35.50656012,-6.556062133,43.99024594,21.00137203,43.49617323,-42.11256187,-39.54440042,4.358308538,-39.2907297,-8.945711534,-0.615277477
52.14149898,35.28615716,-6.556062133,44.56962167,21.22925209,44.95305188,-41.43303543,-39.03847514,4.482929911,-39.95060511,-9.496294913,-1.43863906
51.51511886,35.27696035,-6.556062133,44.8405368,21.40725924,46.39075471,-40.87804171,-38.77536021,4.605896138,-40.31322636,-9.95596168,-2.138021241
50.98271398,35.53786012,-6.556062133,44.83365707,21.20915788,47.67404876,-40.55722507,-38.83863586,4.704979124,-40.38842228,-10.0218972,-2.582634455
50.62824491,36.06417876,-6.556062133,44.66140173,20.32738748,48.69610555,-40.49202698,-39.23256278,4.76961439,-40.2673718,-9.426645474,-2.69634808
50.43694677,36.78930905,-6.556062133,44.47741935,18.53898399,49.40594294,-40.58449564,-39.88159684,4.800487863,-40.08722261,-7.996292974,-2.484827072
50.28213828,37.59776276,-6.556062133,44.40846377,15.75377714,49.82110018,-40.62704902,-40.64739602,4.809110906,-39.97010245,-5.686713837,-2.039624942
49.98669093,38.34861446,-6.556062133,44.49528828,12.0394616,50.01498368,-40.38297734,-41.3611882,4.817835426,-39.96798717,-2.593885685,-1.510240941
49.44335174,38.91078887,-6.556062133,44.68063645,7.618390661,50.07718651,-39.72204028,-41.87024456,4.857705032,-40.04588991,1.06313193,-1.04724607
48.72108239,39.20338755,-6.556062133,44.84950485,2.836548741,50.06308785,-38.7374694,-42.08740019,4.961835933,-40.10935323,4.980347389,-0.738823923
48.07920783,39.22468649,-6.556062133,44.8911644,-1.893867663,49.96151082,-37.76116487,-42.02251502,5.155111383,-40.05479534,8.82084114,-0.573828366
47.8612938,39.05280251,-6.556062133,44.74574405,-6.23480617,49.70252556,-37.24451109,-41.77659689,5.443923167,-39.81554035,12.32707252,-0.454422315
48.31270527,38.81221956,-6.556062133,44.41466069,-8.968273545,49.20290974,-37.54807139,-41.49569927,5.810471876,-39.38347504,14.4837007,-0.253453872
49.42693232,38.61962919,-3.262139462,43.93647375,-7.734690241,48.42246559,-38.74875828,-41.30504643,3.300263386,-38.79746143,13.27740268,0.115197646
50.92856,38.53749685,2.923204858,43.35287909,-8.239477691,47.3993209,-40.58448639,-41.25785573,-1.785395356,-38.11153556,13.61644954,0.650825026
52.40916388,38.55943913,6.329707582,42.70086075,-8.968273545,46.24813237,-42.57497583,-41.32400614,-4.475304652,-37.37749006,14.17573632,1.263827482
53.51691374,38.62902846,8.772315846,42.04304537,-8.968273545,45.12684421,-44.23612635,-41.41691525,-6.397284451,-36.66409574,14.10487223,1.810494134
54.07618617,38.67402676,10.58380127,41.49864569,-8.968273545,44.18966987,-45.25401373,-41.4366146,-7.830221585,-36.08658911,14.00214768,2.143328212
54.09242623,38.63670993,11.94070282,41.22301666,-8.968273545,43.54279002,-45.5422388,-41.3074328,-8.873238417,-35.79514966,13.84639024,2.157990974
53.69269892,38.49062171,13.05263734,41.33563887,-8.968273545,43.21341289,-45.20810606,-41.00003129,-9.622596906,-35.91270333,13.62831027,1.826439189
53.07174601,38.24149294,14.22003365,41.85066751,-8.968273545,43.14031662,-44.49262267,-40.53494456,-10.24322531,-36.46673669,13.35211106,1.209331392
52.45773276,37.91458663,15.7708049,42.65682906,-8.968273545,43.19168483,-43.70672466,-39.96844976,-10.93786394,-37.36031071,13.03444566,0.441875698
52.06729317,37.53768616,17.90626417,43.55105325,-8.968273545,43.20709159,-43.14739888,-39.36890634,-11.83330343,-38.39282206,12.70014938,-0.3051695
52.03946186,37.13409893,20.59225403,44.30517223,-8.968273545,43.04860493,-42.99983601,-38.79911067,-12.89841424,-39.31843404,12.37582577,-0.875703435
52.38491375,36.73286748,23.60500011,44.74172273,-8.968273545,42.64189314,-43.27456787,-38.315458,-13.98774601,-39.92376772,12.08379588,-1.170953398
52.99205723,36.38547257,26.67669295,44.79514602,-8.968273545,41.99471144,-43.82338207,-37.97730884,-14.96097625,-40.10084184,11.83823032,-1.171696257
53.68550646,36.16733307,29.61956747,44.53412405,-8.968273545,41.18993829,-44.42166638,-37.8474176,-15.77206802,-39.88497801,11.6435573,-0.936667138
54.29421258,36.1522292,32.37078464,44.12849225,-8.968273545,40.35667414,-44.86199446,-37.97175898,-16.48133386,-39.43296166,11.49465537,-0.579514057
54.69730349,36.3716593,34.96655174,43.7693398,-8.968273545,39.62669307,-45.01680257,-38.34860412,-17.20543864,-38.94528378,11.37889604,-0.229637297
54.84733908,36.78727344,37.48351875,43.58328129,-8.968273545,39.08887806,-44.86557008,-38.91103394,-18.04774283,-38.57450352,11.28012172,0.012417445
54.77883813,37.29657441,39.98754755,43.58849472,-8.968273545,38.75900315,-44.49416043,-39.53929484,-19.05042182,-38.37174967,11.18358411,0.108453481
54.59547079,37.76736097,42.51041907,43.70759916,-8.968273545,38.57831025,-44.0616836,-40.09694968,-20.1865813,-38.29068317,11.07988192,0.090444618
54.4264787,38.07931969,45.05032282,43.81635942,-8.968273545,38.44048214,-43.73229557,-40.4699236,-21.38281739,-38.23026497,10.96623334,0.040350585
54.36494076,38.15431367,47.58172136,43.80033623,-8.968273545,38.2331154,-43.5970892,-40.59151821,-22.55097478,-38.08876395,10.8449902,0.053109699
54.42114712,37.96979488,50.06526958,43.60093686,-8.968273545,37.87624471,-43.62935604,-40.44952821,-23.61385465,-37.8101132,10.72082458,0.199251383
54.51863797,37.55785092,52.45569797,43.23900453,-8.968273545,37.34609949,-43.6992012,-40.07980814,-24.51971159,-37.41095873,10.59810687,0.499747222
54.53663713,36.99356431,54.70825934,42.80983106,-8.968273545,36.68033359,-43.63973151,-39.55171366,-25.24621541,-36.98163942,10.47897194,0.918403691
54.38039519,36.3766732,56.78528765,42.45014335,-8.968273545,35.96594243,-43.33415838,-38.95083013,-25.79779133,-36.65816714,10.36217416,1.372104964
54.04802815,35.81247191,58.66491799,42.28468084,-8.968273545,35.31212304,-42.78655384,-38.3655969,-26.20214658,-36.56816962,10.24362142,1.757727147
53.66030953,35.39736526,60.35150204,42.37090957,-8.968273545,34.81194144,-42.14480702,-37.88202381,-26.50955834,-36.76837147,10.11964526,1.99173699
53.43104871,35.20884672,61.88232026,42.66913633,-8.968273545,34.50303347,-41.66092094,-37.5823994,-26.79214116,-37.20628033,9.992059043,2.050529748
53.58129877,35.29490566,63.32339123,43.05577499,-8.968273545,34.34402662,-41.59891078,-37.5379868,-27.13602622,-37.73202471,9.871545378,1.992639011
54.23470736,35.66176163,64.75218586,43.37112849,-8.968273545,34.22032455,-42.12770694,-37.79174986,-27.62291904,-38.15518365,9.776073261,1.948477614
55.35189667,36.26766308,66.2333489,43.47441671,-8.968273545,33.97975288,-43.24987689,-38.34028514,-28.30644612,-38.31408952,9.724226777,2.078679147
56.74214517,37.03175839,67.7977738,43.2829327,-8.968273545,33.4847968,-44.79921571,-39.12897784,-29.19437058,-38.12464875,9.726673681,2.517181339
58.14083016,37.8571023,69.43230264,42.78827113,-8.968273545,32.66171189,-46.50120034,-40.065302,-30.24476213,-37.5954186,9.779961651,3.321219725
59.30711436,38.656159,71.0806102,42.05407341,-8.968273545,31.5294686,-48.06365162,-41.0423987,-31.37582967,-36.81525907,9.865299214,4.445970279
60.09832297,39.36579456,72.65136256,41.20163113,-8.968273545,30.20007057,-49.26173041,-41.96027568,-32.48297638,-35.92735967,9.952591701,5.750969229
60.49601709,39.94574645,74.03011966,40.38635598,-8.968273545,28.85001329,-49.98797366,-42.73638371,-33.45710733,-35.0993538,10.00825373,7.035909587
60.57946042,40.36295928,75.09476179,39.76600265,-8.968273545,27.66854996,-50.25149539,-43.30447962,-34.20301772,-34.49196399,10.00430124,8.097339218
60.46502569,40.57040309,75.73594049,39.46412634,-8.968273545,26.79705997,-50.13455647,-43.60601784,-34.65945526,-34.22677591,9.925625011,8.790272353
60.24730773,40.49354392,75.88113775,39.53828775,-8.968273545,26.28469085,-49.7378862,-43.58254185,-34.81943891,-34.35874416,9.77288464,9.070212348
59.97388677,40.03828516,75.51544928,39.96602617,-8.968273545,26.08320471,-49.14865652,-43.18001276,-34.74371549,-34.86380854,9.560624828,8.995308718
59.6598833,39.12583087,74.68945756,40.65634401,-8.968273545,26.07985595,-48.44282409,-42.37143805,-34.55800798,-35.64878394,9.312506483,8.69184609
59.32107948,37.74381323,73.50727028,41.48200788,-8.968273545,26.14330339,-47.70540753,-41.19127671,-34.42825909,-36.58055245,9.055955423,8.307661682
58.99686494,35.98874075,72.09498613,42.31764949,-8.968273545,26.15872802,-47.04146099,-39.76195154,-34.5155597,-37.5226605,8.817213322,7.97570335
58.74867714,34.07071562,70.55977826,43.06783335,-8.968273545,26.0453764,-46.56323439,-38.28884511,-34.92237725,-38.36576432,8.616730572,7.793752866
58.64042476,32.26069897,68.95915019,43.67737029,-8.968273545,25.76086296,-46.36114001,-37.00916257,-35.6516928,-39.04368415,8.465244351,7.81676171
58.7173149,30.78717575,67.30083293,44.1262332,-8.968273545,25.29744278,-46.47789394,-36.10326511,-36.60287777,-39.53406069,8.361840368,8.058190251
58.9940717,29.73088058,65.5788424,44.41695472,-8.968273545,24.67335814,-46.89955436,-35.61075826,-37.61392122,-39.84747893,8.295262041,8.498427923
59.45278743,28.99019795,63.82531418,44.562147,-8.968273545,23.92133812,-47.56402649,-35.41073297,-38.53230954,-40.01113942,8.248439288,9.098134031
60.04603028,28.34944977,62.14018092,44.57615752,-8.968273545,23.07605367,-48.37952915,-35.28959948,-39.27528635,-40.05326669,8.204761678,9.813526635
60.70326549,27.60356898,60.67006883,44.47104404,-8.968273545,22.16267033,-49.24504995,-35.05395449,-39.84429021,-39.99240894,8.15402665,10.61013722
61.34133117,26.66152863,59.54357249,44.25531321,-8.968273545,21.19002887,-50.06737339,-34.62116569,-40.29017303,-39.83285602,8.096264341,11.47083461
