L1.Sup,L2.Sup,L3.Sup,R1.Sup,R2.Sup,R3.Sup,L1.CTr,L2.CTr,L3.CTr,R1.CTr,R2.CTr,R3.CTr,L1.ThC,L2.ThC,L3.ThC,R1.ThC,R2.ThC,R3.ThC,L1.FTi,L2.FTi,L3.FTi,R1.FTi,R2.FTi,R3.FTi
5.867723106,18.43476812,0.893711562,-3.551390735,32.83475684,-0.982860854,21.89361145,-3.4743793,14.04855687,-4.71232087,16.51544725,20.28209841,21.93623924,10.69947172,-41.98243306,26.66622282,19.8556524,-52.04509376,106.6138286,91.47907818,86.74658195,68.81708167,70.61536931,109.4131217
6.500272913,18.18443394,0.772901411,-3.555532446,32.48843439,-1.083682303,22.02817459,-3.43526636,14.22805714,-4.51938244,16.42031651,20.10240922,22.82059011,10.59824176,-42.19099915,26.85789953,19.57938996,-52.04396112,108.4020721,91.09634996,86.64906959,68.96087277,70.59696204,110.0383246
7.116937183,17.962508,0.669842452,-3.482356267,32.17328126,-1.16164511,22.08314911,-3.38861996,14.39160063,-4.37615724,16.28811372,19.91533039,23.86603571,10.52798005,-42.36879104,26.84676261,19.30474059,-52.04771629,110.2572773,90.72824233,86.52995648,69.11726597,70.65078006,110.6380196
7.681303305,17.78686612,0.590130608,-3.359426837,31.90016674,-1.21441531,22.03998949,-3.31439118,14.53552797,-4.30520175,16.11463267,19.70182124,25.05883834,10.49908335,-42.50958827,26.62759125,19.01776137,-52.06508315,112.1744959,90.34002135,86.39532927,69.29498708,70.77249253,111.2156122
8.153550349,17.66179927,0.539922144,-3.220583865,31.6726181,-1.250622271,21.89337167,-3.19858619,14.66715409,-4.32445137,15.88803102,19.44459879,26.35265247,10.51420145,-42.61614201,26.23626696,18.70685349,-52.09713219,114.1297882,89.91054147,86.25089386,69.49982567,70.9514171,111.7761783
8.499309223,17.57843882,0.520838584,-3.094937826,31.48538174,-1.28406524,21.65049198,-3.04138979,14.79798617,-4.43643445,15.59612769,19.13672901,27.69152569,10.56713031,-42.69860783,25.7276788,18.36659944,-52.13814947,116.082662,89.43663132,86.10073811,69.73429586,71.17634894,112.3252565
8.697825815,17.52054865,0.524237283,-3.003628607,31.32472747,-1.325245924,21.32129247,-2.86275991,14.93464192,-4.62013706,15.23682668,18.7881831,29.02151867,10.64321825,-42.77128818,25.16198083,18.00105365,-52.17830774,117.9833274,88.93027277,85.94622225,69.99889651,71.44108959,112.8683942
8.748954274,17.47252188,0.529289662,-2.963182543,31.17149692,-1.374702165,20.90468336,-2.70104068,15.07257963,-4.8303638,14.82619527,18.42614973,30.2904915,10.72214043,-42.84876428,24.60089881,17.62493364,-52.20693468,119.7840197,88.41119478,85.78530272,70.29365748,71.74675547,113.411106
8.679354472,17.42554659,0.50744108,-2.987710347,31.0068115,-1.421369434,20.3803553,-2.60255581,15.19613321,-5.0058441,14.39900183,18.0875443,31.44533078,10.78338856,-42.94226265,24.10710677,17.26097528,-52.2156253,121.4523044,87.89875363,85.6129567,70.61862776,72.09957266,113.958623
8.543608804,17.3792499,0.432334392,-3.083823251,30.81853853,-1.44682971,19.71481302,-2.60487486,15.28524241,-5.08500937,13.99949232,17.80594183,32.43740572,10.81329754,-43.05684807,23.73761489,16.93302787,-52.20061578,122.9810409,87.40623739,85.42311947,70.97292309,72.50542983,114.5149364
8.412680282,17.33869928,0.291261061,-3.241304938,30.6054858,-1.433878778,18.88155371,-2.72047186,15.32608798,-5.02572751,13.66528444,17.59808651,33.23770609,10.8108075,-43.19014028,23.52911645,16.65709643,-52.16371023,124.3877767,86.9387373,85.21161635,71.35276595,72.96402023,115.0811798
8.348530926,17.30898,0.093079026,-3.429329007,30.37703328,-1.375939374,17.88400291,-2.92795607,15.32077009,-4.82173951,13.41194183,17.45574577,33.85172632,10.78885191,-43.33337676,23.48336948,16.4345022,-52.11129713,125.7011917,86.49363506,84.97876097,71.74922842,73.46495205,115.6541909
8.376060535,17.29047627,-0.131484239,-3.604870877,30.1481779,-1.282997784,16.76550626,-3.17518166,15.29104486,-4.50766481,13.22659058,17.34683321,34.32233724,10.76978388,-43.47506283,23.56374354,16.25071977,-52.05184158,126.9421787,86.0621385,84.73038293,72.14677304,73.9868472,116.2265989
8.469670077,17.27715771,-0.338577562,-3.73010137,29.93227021,-1.180585574,15.59818413,-3.3945808,15.27324028,-4.14865938,13.07448479,17.22623431,34.71726127,10.77594842,-43.60604569,23.70680167,16.08055252,-51.99307445,128.1122167,85.63159689,84.47690892,72.52419397,74.49989564,116.7893294
8.565417761,17.25838063,-0.486623424,-3.788248459,29.73481498,-1.101240662,14.45620166,-3.52670954,15.30539743,-3.81804058,12.91509534,17.05265777,35.1080147,10.81915168,-43.72366385,23.84208985,15.89722007,-51.94015201,129.1961136,85.18951673,84.23094689,72.85934005,74.9724433,117.3359697
8.594953898,17.22304371,-0.552241802,-3.788560922,29.55120064,-1.071917194,13.38824665,-3.54321527,15.41195452,-3.57239575,12.71913657,16.80465015,35.55151833,10.89395116,-43.83294907,23.90930031,15.68137897,-51.89531449,130.1756672,84.72894717,84.00412903,73.13750569,75.38088667,117.8669137
8.52332381,17.16398681,-0.53949284,-3.758540061,29.36933187,-1.103398169,12.40318222,-3.45832884,15.59332129,-3.43532952,12.47882853,16.48874451,36.08171201,10.9783436,-43.94456571,23.86752328,15.42644632,-51.8587419,131.0443073,84.25227831,83.80398496,73.36109619,75.71890473,118.3908732
8.368711542,17.08050222,-0.478281363,-3.728803859,29.17570596,-1.186796418,11.47458323,-3.32253965,15.82555368,-3.39662463,12.2088122,16.13625893,36.71054935,11.04188516,-44.07074724,23.69898121,15.13845691,-51.82987242,131.8137896,83.77026655,83.63170922,73.5566117,76.00056958,118.9226297
8.192673656,16.97786985,-0.413078221,-3.718386703,28.96187428,-1.298343776,10.56003674,-3.20152768,16.07008706,-3.42558753,11.93913512,15.79048971,37.432407,11.05754893,-44.22094659,23.41155713,14.83132186,-51.80834772,132.5103462,83.29643462,83.48171165,73.77543676,76.25544995,119.4779463
8.067682282,16.86454409,-0.387137702,-3.726545016,28.72838192,-1.409550898,9.62469724,-3.15061456,16.28860622,-3.49064084,11.70328552,15.49000754,38.22710225,11.01210973,-44.39856779,23.04049569,14.52043994,-51.79402903,133.1644923,82.84039256,83.34336013,74.08703439,76.51890775,120.0679008
8.040951543,16.74884082,-0.428281349,-3.733659136,28.4847555,-1.497864819,8.65851115,-3.19530969,16.4564535,-3.57527036,11.52547252,15.25484359,39.06229514,10.91121849,-44.59958175,22.64510979,14.21776033,-51.7862896,133.801143,82.40366836,83.20442623,74.56553895,76.82188605,120.6947552
8.11264374,16.63677892,-0.540725523,-3.710060151,28.24577581,-1.553789976,7.68160432,-3.32380551,16.56970168,-3.68326859,11.41179358,15.08052222,39.89892754,10.7779613,-44.81331674,22.29653341,13.92968397,-51.78343875,134.4338712,81.9793149,83.05505725,75.27266944,77.18253289,121.350481
8.237419189,16.53154778,-0.704966085,-3.628675703,28.02555155,-1.582747673,6.73768965,-3.49220722,16.64427355,-3.8316268,11.34830966,14.94129143,40.69924993,10.64573834,-45.02528609,22.05869541,13.65731865,-51.78292499,135.0632263,81.55485243,82.89100004,76.24135029,77.6009227,122.0183335
8.347672927,16.43408666,-0.885469995,-3.476453044,27.83177228,-1.601769296,5.87799095,-3.64011723,16.70825363,-4.03488417,11.30639448,14.8003989,41.43164339,10.54758704,-45.22137172,21.9710291,13.39798695,-51.78218851,135.6780245,81.11753218,82.71509883,77.465085,78.05846796,122.6774957
8.387513544,16.34405515,-1.043879339,-3.260463765,27.66262766,-1.632006556,5.14038345,-3.71194744,16.79021789,-4.28844881,11.25339501,14.62331792,42.0690146,10.50522467,-45.3920424,22.0405757,13.14734918,-51.7795554,136.2594261,80.66014007,82.53651504,78.89714355,78.52337517,123.30996
8.340926337,16.26074651,-1.153317813,-3.006262515,27.50778236,-1.689178707,4.5322197,-3.67698402,16.90758063,-4.55933284,11.16484817,14.38947104,42.58663347,10.52170809,-45.53509766,22.24369273,12.9019022,-51.77466369,136.7873621,80.18471626,82.36771199,80.46067223,78.96136715,123.9073554
8.239243758,16.18371853,-1.208044652,-2.74850896,27.35287383,-1.775727918,4.02633754,-3.54019749,17.0595668,-4.79018009,11.03342793,14.0985828,42.96845163,10.58067214,-45.65602079,22.53204419,12.66116873,-51.76833196,137.2471288,79.70212107,82.22010133,82.06679897,79.34774042,124.4745663
8.143396761,16.11286747,-1.223989988,-2.517661528,27.18539294,-1.878786491,3.57304337,-3.33876775,17.22820648,-4.91638648,10.8704099,13.76936917,43.2211877,10.65246488,-45.76597293,22.83979424,12.42822309,-51.76214006,137.6330162,79.22773367,82.10006224,83.63469074,79.67526781,125.028028
8.110821853,16.0476272,-1.229993438,-2.329572077,26.99938599,-1.975600109,3.12068159,-3.12619645,17.38723344,-4.88885929,10.69863972,13.43111028,43.38281536,10.70441261,-45.87827276,23.09518863,12.20777708,-51.75790169,137.9472003,78.77607571,82.00715965,85.10718271,79.95417362,125.5892683
8.165731737,15.98540068,-1.254251282,-2.183306629,26.79726779,-2.044062657,2.63343649,-2.95190097,17.51479643,-4.69134515,10.54066894,13.11172245,43.51253932,10.71083093,-46.00470466,23.24051171,12.00287758,-51.75685861,138.1949303,78.35733723,81.93540631,86.45799314,80.20424597,126.1766707
8.288075442,15.92013434,-1.312399696,-2.066787364,26.58855146,-2.073254488,2.09938032,-2.84465729,17.60403854,-4.34462016,10.40855224,12.82734891,43.66466743,10.65922075,-46.15295266,23.25563749,11.81243822,-51.75854693,138.3794076,77.97627536,81.87680991,87.68998983,80.44272206,126.798936
8.424351533,15.8423435,-1.402234475,-1.965160983,26.38648836,-2.068856991,1.52817014,-2.80467821,17.66672795,-3.89767992,10.30038695,12.57755601,43.86390616,10.55133758,-46.32580764,23.17050442,11.63118813,-51.75989194,138.4999104,77.63190611,81.82529595,88.82705775,80.67360559,127.4524743
8.512286222,15.74129183,-1.506902612,-1.866907608,26.20387221,-2.050682911,0.94148765,-2.80633378,17.72824448,-3.41181916,10.20419657,12.34786937,44.09952789,10.39969644,-46.52200255,23.0539734,11.45212118,-51.75528123,138.5542127,77.31763847,81.77911562,89.90387931,80.88421785,128.123264
8.507447264,15.60870295,-1.604885845,-1.765827325,26.04901186,-2.043248034,0.36080606,-2.81166825,17.81595552,-2.94368009,10.10568223,12.11846627,44.34090023,10.22115415,-46.73798122,22.98219792,11.27033699,-51.73781479,138.5432202,77.02370893,81.74091202,90.95742173,81.05213113,128.7922402
8.401616387,15.4422171,-1.681873913,-1.659672079,25.9229009,-2.064033311,-0.20214053,-2.79003097,17.94625047,-2.53117133,9.99536675,11.87479877,44.56110487,10.03020858,-46.96959074,23.0051419,11.0863554,-51.70135008,138.4744562,76.74242577,81.7159674,92.0213785,81.15938095,129.4420692
8.226289199,15.24663407,-1.738104723,-1.547236992,25.81881009,-2.115804159,-0.74762156,-2.73298125,18.11676122,-2.1858547,9.87230467,11.61427988,44.75227615,9.835153345,-47.21275544,23.13057889,10.90664622,-51.64282023,138.3621607,76.47268244,81.70989701,93.12245023,81.20453733,130.0625653
8.039868909,15.03210418,-1.786976732,-1.425699567,25.72496316,-2.187111652,-1.28228308,-2.65461282,18.30788232,-1.89542413,9.74306947,11.34516771,44.92616779,9.63869581,-47.46291763,23.33071495,10.74012204,-51.56420412,138.2242312,76.21951957,81.72687425,94.27726133,81.20437516,130.6527246
7.904859577,14.81024725,-1.846292255,-1.289394397,25.62935794,-2.259767813,-1.81017448,-2.5781159,18.49222817,-1.63588181,9.61607508,11.07904073,45.10456829,9.441447652,-47.71407943,23.56190822,10.59197394,-51.47322637,138.0781302,75.98922724,81.76877068,95.49027823,81.18572668,131.2191351
7.867417791,14.59039824,-1.928186979,-1.130385556,25.52433263,-2.317842813,-2.32678715,-2.51974895,18.64612583,-1.38633322,9.49448403,10.82258212,45.30692428,9.244841592,-47.95873396,23.78512715,10.45873898,-51.38194646,137.93777,75.784757,81.83495114,96.75392496,81.17447836,131.7721541
7.949402405,14.37783593,-2.033753094,-0.940299928,25.40854382,-2.353035213,-2.81913742,-2.4811552,18.75721506,-1.1372722,9.37309712,10.57401587,45.53977138,9.051436741,-48.18930218,23.98051752,10.32828844,-51.30331636,137.8118592,75.60482879,81.92227274,98.05129954,81.18750329,132.3218281
8.152829527,14.17432619,-2.154193193,-0.712307442,25.285722,-2.365167039,-3.27000762,-2.45218148,18.82599718,-0.88920445,9.24151019,10.32529912,45.79171368,8.863478062,-48.40045042,24.15328425,10.18510569,-51.24696812,137.703065,75.44557155,82.0251239,99.36069474,81.22962715,132.8751435
8.467326606,13.97992818,-2.275929793,-0.442573497,25.16162249,-2.360112819,-3.66263679,-2.41864817,18.86307974,-0.64664076,9.09033459,10.06711718,46.03783903,8.681950502,-48.59096476,24.32882308,10.01750998,-51.21598139,137.6075182,75.30150152,82.13567773,100.6605409,81.29555478,133.4352146
8.871294431,13.79469032,-2.385595387,-0.131551621,25.04140907,-2.347851769,-3.98406451,-2.3685421,18.88512391,-0.4148291,8.91548463,9.792846323,46.25327782,8.507381965,-48.7641357,24.53840805,9.822486254,-51.20593701,137.5151425,75.16453681,82.24453661,101.9334081,81.37526947,134.0018786
9.326480653,13.61945754,-2.472621654,0.214532898,24.92873592,-2.341037843,-4.22774869,-2.29425932,18.91110214,-0.20176016,8.71848994,9.499857233,46.42881055,8.341746439,-48.92641321,24.80246262,9.605923278,-51.2066155,137.4119003,75.02254691,82.341712,103.1682213,81.46023523,134.5725511
9.774957194,13.45577807,-2.530044114,0.583157936,24.82607084,-2.352569457,-4.39623192,-2.19281013,18.95862364,-0.02152764,8.50440484,9.189299303,46.57876897,8.189706893,-49.08493401,25.12067748,9.379164959,-51.20564385,137.2844256,74.85981418,82.41777651,104.3606057,81.54785825,135.1425591
10.14814109,13.30527645,-2.555283211,0.957860618,24.73496233,-2.391539683,-4.50301186,-2.06659809,19.03992687,0.10679668,8.27971755,8.866135833,46.73559911,8.057832938,-49.24509779,25.47454984,9.154440812,-51.19257988,137.1255919,74.66055089,82.46515302,105.5116985,81.64295928,135.7051665
10.38801844,13.16886591,-2.551362283,1.323430787,24.65554889,-2.459490821,-4.5717904,-1.92489285,19.15845587,0.16651878,8.05121479,8.539516143,46.93325543,7.951911723,-49.40929724,25.84093536,8.941304461,-51.16184488,136.9378077,74.41457627,82.47957731,106.6258101,81.75615476,136.2522318
10.46956512,13.04608784,-2.527318873,1.670778916,24.58573097,-2.549701586,-4.63228886,-1.7839446,19.30768953,0.15268986,7.82547757,8.221988253,47.18751794,7.873883308,-49.57709305,26.20957013,8.744814402,-51.11371394,136.7314694,74.1226785,82.46153842,107.7076016,81.89973724,136.7762287
10.41122325,12.93479232,-2.496521945,1.997662208,24.52089215,-2.650202991,-4.7139756,-1.66421681,19.47300879,0.07724813,7.60861021,7.926552333,47.48152201,7.820244854,-49.74617913,26.59676533,8.565219331,-51.05362081,136.5192709,73.79888659,82.41716784,108.759897,82.08242516,137.2732847
10.26838472,12.83132499,-2.473061063,2.304409019,24.45460272,-2.748663925,-4.84034296,-1.58537147,19.63584654,-0.03296334,7.40612188,7.662520903,47.76116651,7.782858562,-49.91321148,27.05047498,8.398728739,-50.9905291,136.3100759,73.46808794,82.3579739,109.7830537,82.30508419,137.7456916
10.11452934,12.73139541,-2.467700071,2.587922779,24.3800359,-2.836516306,-5.02551946,-1.56100181,19.77853034,-0.14354781,7.22288406,7.432465473,47.94255375,7.751704378,-50.0741234,27.64441539,8.239127755,-50.93491477,136.1060364,73.15947624,82.29906189,110.7757904,82.55937934,138.2020317
10.01879853,12.63165954,-2.485020422,2.839232778,24.29153401,-2.910649249,-5.27286812,-1.59480745,19.88832739,-0.22162926,7.06302256,7.231926353,47.93282734,7.71813665,-50.22431407,28.45984692,8.080068245,-50.89650904,135.9040777,72.89805322,82.25592763,111.7364697,82.82996927,138.6541864
10.02752645,12.53151204,-2.522579934,3.047801897,24.18587066,-2.972490614,-5.57405582,-1.67887059,19.95971941,-0.24400899,6.92972186,7.051712303,47.66270427,7.67710787,-50.35933654,29.55633011,7.91761554,-50.88193732,135.7000437,72.69716187,82.24049439,112.663956,83.09903743,139.1124193
10.15399852,12.43405569,-2.571999441,3.210575497,24.06293325,-3.025540674,-5.90821629,-1.79400179,19.99457091,-0.20331017,6.82496547,6.881169473,47.12169506,7.62758468,-50.4761588,30.93927051,7.752110869,-50.89285483,135.4923311,72.55461618,82.25765581,113.5579202,83.35086393,139.5809738
10.37771677,12.34541344,-2.621359697,3.33936095,23.9256984,-3.073001207,-6.24311753,-1.91207863,20.00049498,-0.11129932,6.74908422,6.710743033,46.37957944,7.571522368,-50.57420987,32.53907103,7.588098062,-50.92562654,135.282562,72.45354846,82.30387475,114.4187588,83.5744896,140.056297
10.65224653,12.27243259,-2.658218504,3.460799232,23.77954125,-3.11674692,-6.54063135,-2.00057953,19.98811329,0.00210817,6.69997116,6.533177763,45.57809766,7.512465579,-50.65517732,34.21708746,7.431642421,-50.97331031,135.0732955,72.3675509,82.36896731,115.2470677,83.76402959,140.5285994
10.91890549,12.21966074,-2.672737258,3.608538704,23.63104152,-3.157782628,-6.76583024,-2.02944525,19.96799619,0.09548813,6.67221196,6.343781853,44.88993558,7.45456134,-50.72136296,35.80236012,7.285928723,-51.02947896,134.8647174,72.26882437,82.4409092,116.0428208,83.91768028,140.9860054
11.12200194,12.18681483,-2.660437629,3.812069048,23.48646974,-3.197372318,-6.89575995,-1.97932587,19.94812715,0.12735492,6.65686656,6.140517683,44.46150683,7.401904293,-50.77368215,37.14521715,7.147547501,-51.09201456,134.6522717,72.13720224,82.5118019,116.8050693,84.03675454,141.4195519
11.22115922,12.16784062,-2.623825351,4.087272593,23.35016283,-3.237886423,-6.92401174,-1.84844481,19.93275847,0.06863583,6.64261868,5.924235663,44.36571746,7.35769869,-50.81087173,38.16373325,7.005989327,-51.16463297,134.4262742,71.96674562,82.58206823,117.5328222,84.12520338,141.8269196
11.19850881,12.15212323,-2.571924839,4.431663673,23.22315423,-3.282994808,-6.85951605,-1.65431156,19.92309219,-0.08853898,6.61828963,5.698684333,44.58279451,7.323187065,-50.83061733,38.86520756,6.847206953,-51.25505805,134.1733641,71.76675166,82.66042806,118.2264968,84.18918934,142.2132881
11.06122638,12.12756927,-2.517199567,4.825533403,23.10263546,-3.337447065,-6.7197984,-1.42803284,19.91929127,-0.32860995,6.57579298,5.469619643,45.01164711,7.297007555,-50.83185469,39.33889803,6.659703796,-51.37073017,133.8783792,71.55666393,82.75930664,118.8885731,84.23615039,142.589031
10.83974316,12.08445064,-2.470447006,5.238968318,22.98278909,-3.406755605,-6.52115033,-1.20274226,19.92255584,-0.61752106,6.51217394,5.242687183,45.50454886,7.275654274,-50.81665211,39.72529214,6.439984752,-51.51437903,133.5257583,71.35773003,82.88801775,119.5228791,84.27317803,142.9653902
10.57991477,12.01845857,-2.43559093,5.642623229,22.85697761,-3.496745789,-6.27165988,-1.00118692,19.93601888,-0.91395446,6.42972879,5.020638723,45.91486786,7.254941993,-50.79041741,40.17002085,6.194377313,-51.68182907,133.102562,71.18549289,83.04756376,120.1331779,84.3050174,143.3501092
10.32812006,11.93163211,-2.407023972,6.01766984,22.72037045,-3.612751645,-5.97281926,-0.82830041,19.96400306,-1.18401022,6.33413165,4.801319693,46.14471185,7.231557396,-50.76034776,40.77415447,5.936225522,-51.86304627,132.6050152,71.04587975,83.22991529,120.7220457,84.33246949,143.745003
